repository_full_name,name,owner,url,visibility,archived,default_branch,clone_url
"reubenhub2017/awesome-list","awesome-list","reubenhub2017","https://github.com/reubenhub2017/awesome-list","public","false","main","https://github.com/reubenhub2017/awesome-list.git"
"richardndungu94/awesome-list","awesome-list","richardndungu94","https://github.com/richardndungu94/awesome-list","public","false","main","https://github.com/richardndungu94/awesome-list.git"
"ricklentz/awesome-list","awesome-list","ricklentz","https://github.com/ricklentz/awesome-list","public","false","main","https://github.com/ricklentz/awesome-list.git"
"rijaramalanjaona/awesome-list","awesome-list","rijaramalanjaona","https://github.com/rijaramalanjaona/awesome-list","public","false","master","https://github.com/rijaramalanjaona/awesome-list.git"
"rishi-org-stack/awesome-list","awesome-list","rishi-org-stack","https://github.com/rishi-org-stack/awesome-list","public","false","main","https://github.com/rishi-org-stack/awesome-list.git"
"rituraj981/awesome-list","awesome-list","rituraj981","https://github.com/rituraj981/awesome-list","public","false","main","https://github.com/rituraj981/awesome-list.git"
"rm77/awesome-list","awesome-list","rm77","https://github.com/rm77/awesome-list","public","false","main","https://github.com/rm77/awesome-list.git"
"robertdigital/awesome-list","awesome-list","robertdigital","https://github.com/robertdigital/awesome-list","public","false","master","https://github.com/robertdigital/awesome-list.git"
"robin536180/awesome-list","awesome-list","robin536180","https://github.com/robin536180/awesome-list","public","false","master","https://github.com/robin536180/awesome-list.git"
"robsoninocencio/awesome-list","awesome-list","robsoninocencio","https://github.com/robsoninocencio/awesome-list","public","false","main","https://github.com/robsoninocencio/awesome-list.git"
"Rocketseat/awesome","awesome","Rocketseat","https://github.com/Rocketseat/awesome","public","false","master","https://github.com/Rocketseat/awesome.git"
"rollup/awesome","awesome","rollup","https://github.com/rollup/awesome","public","false","master","https://github.com/rollup/awesome.git"
"ronin-dojo/awesome-list","awesome-list","ronin-dojo","https://github.com/ronin-dojo/awesome-list","public","false","main","https://github.com/ronin-dojo/awesome-list.git"
"RossieDevrix/awesome-list","awesome-list","RossieDevrix","https://github.com/RossieDevrix/awesome-list","public","false","master","https://github.com/RossieDevrix/awesome-list.git"
"roycdamalerio0x0/awesome-list","awesome-list","roycdamalerio0x0","https://github.com/roycdamalerio0x0/awesome-list","public","false","main","https://github.com/roycdamalerio0x0/awesome-list.git"
"rsrajput/awesome-list","awesome-list","rsrajput","https://github.com/rsrajput/awesome-list","public","false","main","https://github.com/rsrajput/awesome-list.git"
"ruanbekker/awesome-list","awesome-list","ruanbekker","https://github.com/ruanbekker/awesome-list","public","false","master","https://github.com/ruanbekker/awesome-list.git"
"rugosi/awesome-list","awesome-list","rugosi","https://github.com/rugosi/awesome-list","public","false","main","https://github.com/rugosi/awesome-list.git"
"rumahstruktur/awesome-list","awesome-list","rumahstruktur","https://github.com/rumahstruktur/awesome-list","public","false","main","https://github.com/rumahstruktur/awesome-list.git"
"RyanMus/awesome-list","awesome-list","RyanMus","https://github.com/RyanMus/awesome-list","public","false","main","https://github.com/RyanMus/awesome-list.git"
"rycaon/awesome-list","awesome-list","rycaon","https://github.com/rycaon/awesome-list","public","false","master","https://github.com/rycaon/awesome-list.git"
"ryparker/Awesome-List","Awesome-List","ryparker","https://github.com/ryparker/Awesome-List","public","false","main","https://github.com/ryparker/Awesome-List.git"
"s-hristow/awesome-list","awesome-list","s-hristow","https://github.com/s-hristow/awesome-list","public","false","master","https://github.com/s-hristow/awesome-list.git"
"s-zaman-eng/awesome-list","awesome-list","s-zaman-eng","https://github.com/s-zaman-eng/awesome-list","public","false","main","https://github.com/s-zaman-eng/awesome-list.git"
"S0urceC0der/awesome-list","awesome-list","S0urceC0der","https://github.com/S0urceC0der/awesome-list","public","false","master","https://github.com/S0urceC0der/awesome-list.git"
"SAAITAAMAA/awesome-list","awesome-list","SAAITAAMAA","https://github.com/SAAITAAMAA/awesome-list","public","false","main","https://github.com/SAAITAAMAA/awesome-list.git"
"saislam/awesome-list","awesome-list","saislam","https://github.com/saislam/awesome-list","public","false","main","https://github.com/saislam/awesome-list.git"
"salutdamour/awesome-list","awesome-list","salutdamour","https://github.com/salutdamour/awesome-list","public","false","main","https://github.com/salutdamour/awesome-list.git"
"sathishphcl/awesome-list","awesome-list","sathishphcl","https://github.com/sathishphcl/awesome-list","public","false","main","https://github.com/sathishphcl/awesome-list.git"
"Schebb/awesome-list","awesome-list","Schebb","https://github.com/Schebb/awesome-list","public","false","master","https://github.com/Schebb/awesome-list.git"
"ScoopInstaller/Awesome","Awesome","ScoopInstaller","https://github.com/ScoopInstaller/Awesome","public","false","master","https://github.com/ScoopInstaller/Awesome.git"
"seanxs/awesome-list","awesome-list","seanxs","https://github.com/seanxs/awesome-list","public","false","main","https://github.com/seanxs/awesome-list.git"
"seapy/awesome","awesome","seapy","https://github.com/seapy/awesome","public","false","master","https://github.com/seapy/awesome.git"
"sebadima/awesome-list","awesome-list","sebadima","https://github.com/sebadima/awesome-list","public","false","master","https://github.com/sebadima/awesome-list.git"
"sec-tools-repo/awesome-list","awesome-list","sec-tools-repo","https://github.com/sec-tools-repo/awesome-list","public","false","main","https://github.com/sec-tools-repo/awesome-list.git"
"SecKz/awesome-list","awesome-list","SecKz","https://github.com/SecKz/awesome-list","public","false","main","https://github.com/SecKz/awesome-list.git"
"secure1320/awesome-list","awesome-list","secure1320","https://github.com/secure1320/awesome-list","public","false","main","https://github.com/secure1320/awesome-list.git"
"senthiln01/awesome-list","awesome-list","senthiln01","https://github.com/senthiln01/awesome-list","public","false","main","https://github.com/senthiln01/awesome-list.git"
"Senzing/awesome","awesome","Senzing","https://github.com/Senzing/awesome","public","false","main","https://github.com/Senzing/awesome.git"
"setidane666/awesome-list","awesome-list","setidane666","https://github.com/setidane666/awesome-list","public","false","main","https://github.com/setidane666/awesome-list.git"
"setkeh/Awesome","Awesome","setkeh","https://github.com/setkeh/Awesome","public","false","master","https://github.com/setkeh/Awesome.git"
"setuprepairllc/awesome-list","awesome-list","setuprepairllc","https://github.com/setuprepairllc/awesome-list","public","false","main","https://github.com/setuprepairllc/awesome-list.git"
"shadowcerdic/awesome-list","awesome-list","shadowcerdic","https://github.com/shadowcerdic/awesome-list","public","false","main","https://github.com/shadowcerdic/awesome-list.git"
"Shahbazpreos/awesome-list","awesome-list","Shahbazpreos","https://github.com/Shahbazpreos/awesome-list","public","false","main","https://github.com/Shahbazpreos/awesome-list.git"
"shahwarshah/awesome-list","awesome-list","shahwarshah","https://github.com/shahwarshah/awesome-list","public","false","main","https://github.com/shahwarshah/awesome-list.git"
"shangtian-tuzhi/awesome-list","awesome-list","shangtian-tuzhi","https://github.com/shangtian-tuzhi/awesome-list","public","false","master","https://github.com/shangtian-tuzhi/awesome-list.git"
"shenwei356/awesome","awesome","shenwei356","https://github.com/shenwei356/awesome","public","false","master","https://github.com/shenwei356/awesome.git"
"shinokada/awesome","awesome","shinokada","https://github.com/shinokada/awesome","public","false","main","https://github.com/shinokada/awesome.git"
"shivroy121/awesome-list","awesome-list","shivroy121","https://github.com/shivroy121/awesome-list","public","false","master","https://github.com/shivroy121/awesome-list.git"
"shoemoney/awesome-list","awesome-list","shoemoney","https://github.com/shoemoney/awesome-list","public","false","master","https://github.com/shoemoney/awesome-list.git"
"shuierya/awesome-list","awesome-list","shuierya","https://github.com/shuierya/awesome-list","public","false","master","https://github.com/shuierya/awesome-list.git"
"simon-baumgaertel/awesome-list","awesome-list","simon-baumgaertel","https://github.com/simon-baumgaertel/awesome-list","public","false","main","https://github.com/simon-baumgaertel/awesome-list.git"
"simonecorsi/awesome","awesome","simonecorsi","https://github.com/simonecorsi/awesome","public","true","develop","https://github.com/simonecorsi/awesome.git"
"simsimhadas/awesome-list","awesome-list","simsimhadas","https://github.com/simsimhadas/awesome-list","public","false","master","https://github.com/simsimhadas/awesome-list.git"
"sindresorhus/awesome","awesome","sindresorhus","https://github.com/sindresorhus/awesome","public","false","main","https://github.com/sindresorhus/awesome.git"
"sjl421/awesome-list","awesome-list","sjl421","https://github.com/sjl421/awesome-list","public","false","master","https://github.com/sjl421/awesome-list.git"
"skateforever/awesome-list","awesome-list","skateforever","https://github.com/skateforever/awesome-list","public","false","main","https://github.com/skateforever/awesome-list.git"
"skyandcity/awesome-list","awesome-list","skyandcity","https://github.com/skyandcity/awesome-list","public","false","master","https://github.com/skyandcity/awesome-list.git"
"skyrocknroll/awesome","awesome","skyrocknroll","https://github.com/skyrocknroll/awesome","public","false","master","https://github.com/skyrocknroll/awesome.git"
"SmartBear/awesome","awesome","SmartBear","https://github.com/SmartBear/awesome","public","true","master","https://github.com/SmartBear/awesome.git"
"smc0478/awesome-list","awesome-list","smc0478","https://github.com/smc0478/awesome-list","public","false","main","https://github.com/smc0478/awesome-list.git"
"smcgaha/awesome-list","awesome-list","smcgaha","https://github.com/smcgaha/awesome-list","public","false","main","https://github.com/smcgaha/awesome-list.git"
"Snowden-AQ/awesome-list","awesome-list","Snowden-AQ","https://github.com/Snowden-AQ/awesome-list","public","false","main","https://github.com/Snowden-AQ/awesome-list.git"
"Somen53/Awesome-List","Awesome-List","Somen53","https://github.com/Somen53/Awesome-List","public","false","main","https://github.com/Somen53/Awesome-List.git"
"sondip121/awesome-list","awesome-list","sondip121","https://github.com/sondip121/awesome-list","public","false","main","https://github.com/sondip121/awesome-list.git"
"sondip702/awesome-list","awesome-list","sondip702","https://github.com/sondip702/awesome-list","public","false","main","https://github.com/sondip702/awesome-list.git"
"sp1end0r/awesome-list","awesome-list","sp1end0r","https://github.com/sp1end0r/awesome-list","public","false","main","https://github.com/sp1end0r/awesome-list.git"
"spacecase123/awesome-list","awesome-list","spacecase123","https://github.com/spacecase123/awesome-list","public","false","master","https://github.com/spacecase123/awesome-list.git"
"spirit888h/awesome-list","awesome-list","spirit888h","https://github.com/spirit888h/awesome-list","public","false","master","https://github.com/spirit888h/awesome-list.git"
"SPIRSCSIC/awesome-list","awesome-list","SPIRSCSIC","https://github.com/SPIRSCSIC/awesome-list","public","false","main","https://github.com/SPIRSCSIC/awesome-list.git"
"SreekarReddy50/awesome-list","awesome-list","SreekarReddy50","https://github.com/SreekarReddy50/awesome-list","public","false","main","https://github.com/SreekarReddy50/awesome-list.git"
"srjpn/awesome-list","awesome-list","srjpn","https://github.com/srjpn/awesome-list","public","false","main","https://github.com/srjpn/awesome-list.git"
"ssun3/awesome-list","awesome-list","ssun3","https://github.com/ssun3/awesome-list","public","false","main","https://github.com/ssun3/awesome-list.git"
"staner70/awesome-list","awesome-list","staner70","https://github.com/staner70/awesome-list","public","false","main","https://github.com/staner70/awesome-list.git"
"starredjaco/awesome-list","awesome-list","starredjaco","https://github.com/starredjaco/awesome-list","public","false","main","https://github.com/starredjaco/awesome-list.git"
"statamic/awesome","awesome","statamic","https://github.com/statamic/awesome","public","true","master","https://github.com/statamic/awesome.git"
"steelydylan/Awesome","Awesome","steelydylan","https://github.com/steelydylan/Awesome","public","false","master","https://github.com/steelydylan/Awesome.git"
"StephaneTy-Pro/awesome-list","awesome-list","StephaneTy-Pro","https://github.com/StephaneTy-Pro/awesome-list","public","false","master","https://github.com/StephaneTy-Pro/awesome-list.git"
"stoneNo/awesome-list","awesome-list","stoneNo","https://github.com/stoneNo/awesome-list","public","false","main","https://github.com/stoneNo/awesome-list.git"
"su69ar/awesome-list","awesome-list","su69ar","https://github.com/su69ar/awesome-list","public","false","main","https://github.com/su69ar/awesome-list.git"
"subtleseeker/awesome-list","awesome-list","subtleseeker","https://github.com/subtleseeker/awesome-list","public","false","master","https://github.com/subtleseeker/awesome-list.git"
"Sudharshan2026/awesome-list","awesome-list","Sudharshan2026","https://github.com/Sudharshan2026/awesome-list","public","false","main","https://github.com/Sudharshan2026/awesome-list.git"
"sudoki2015/awesome-list","awesome-list","sudoki2015","https://github.com/sudoki2015/awesome-list","public","false","main","https://github.com/sudoki2015/awesome-list.git"
"SummerBlue5/awesome-list","awesome-list","SummerBlue5","https://github.com/SummerBlue5/awesome-list","public","false","master","https://github.com/SummerBlue5/awesome-list.git"
"sun3shines/awesome-list","awesome-list","sun3shines","https://github.com/sun3shines/awesome-list","public","false","master","https://github.com/sun3shines/awesome-list.git"
"sunlaobo/awesome-list","awesome-list","sunlaobo","https://github.com/sunlaobo/awesome-list","public","false","master","https://github.com/sunlaobo/awesome-list.git"
"sunrong66/awesome-list","awesome-list","sunrong66","https://github.com/sunrong66/awesome-list","public","false","master","https://github.com/sunrong66/awesome-list.git"
"Sunsetsunrisesunsetsunrise/awesome-list","awesome-list","Sunsetsunrisesunsetsunrise","https://github.com/Sunsetsunrisesunsetsunrise/awesome-list","public","false","main","https://github.com/Sunsetsunrisesunsetsunrise/awesome-list.git"
"surgeforward/awesome-list","awesome-list","surgeforward","https://github.com/surgeforward/awesome-list","public","false","gh-pages","https://github.com/surgeforward/awesome-list.git"
"sushantlp/awesome-list","awesome-list","sushantlp","https://github.com/sushantlp/awesome-list","public","false","master","https://github.com/sushantlp/awesome-list.git"
"suvroc/awesome-list","awesome-list","suvroc","https://github.com/suvroc/awesome-list","public","false","master","https://github.com/suvroc/awesome-list.git"
"suyear/awesome","awesome","suyear","https://github.com/suyear/awesome","public","false","master","https://github.com/suyear/awesome.git"
"SYLABS17/awesome-list","awesome-list","SYLABS17","https://github.com/SYLABS17/awesome-list","public","false","main","https://github.com/SYLABS17/awesome-list.git"
"symplyiishascreations/awesome-list","awesome-list","symplyiishascreations","https://github.com/symplyiishascreations/awesome-list","public","false","main","https://github.com/symplyiishascreations/awesome-list.git"
"Synoikos/awesome-list","awesome-list","Synoikos","https://github.com/Synoikos/awesome-list","public","false","main","https://github.com/Synoikos/awesome-list.git"
"SynthWave-Systems/awesome-list","awesome-list","SynthWave-Systems","https://github.com/SynthWave-Systems/awesome-list","public","false","main","https://github.com/SynthWave-Systems/awesome-list.git"
"szwei/awesome-list","awesome-list","szwei","https://github.com/szwei/awesome-list","public","false","master","https://github.com/szwei/awesome-list.git"
"tabuyos/awesome-list","awesome-list","tabuyos","https://github.com/tabuyos/awesome-list","public","false","master","https://github.com/tabuyos/awesome-list.git"
"taeyeon-0309/awesome-list","awesome-list","taeyeon-0309","https://github.com/taeyeon-0309/awesome-list","public","false","master","https://github.com/taeyeon-0309/awesome-list.git"
"Tang0822/awesome-list","awesome-list","Tang0822","https://github.com/Tang0822/awesome-list","public","false","master","https://github.com/Tang0822/awesome-list.git"
"tanjin861117/awesome-list","awesome-list","tanjin861117","https://github.com/tanjin861117/awesome-list","public","false","master","https://github.com/tanjin861117/awesome-list.git"
"Tank23x0/awesome-list","awesome-list","Tank23x0","https://github.com/Tank23x0/awesome-list","public","false","main","https://github.com/Tank23x0/awesome-list.git"
"tapate/awesome-list","awesome-list","tapate","https://github.com/tapate/awesome-list","public","false","master","https://github.com/tapate/awesome-list.git"
"TataIntvuPlan/awesome-list","awesome-list","TataIntvuPlan","https://github.com/TataIntvuPlan/awesome-list","public","false","master","https://github.com/TataIntvuPlan/awesome-list.git"
"tdy/awesome","awesome","tdy","https://github.com/tdy/awesome","public","false","master","https://github.com/tdy/awesome.git"
"Tech-Save/awesome-list","awesome-list","Tech-Save","https://github.com/Tech-Save/awesome-list","public","false","master","https://github.com/Tech-Save/awesome-list.git"
"techcaleb/awesome-list","awesome-list","techcaleb","https://github.com/techcaleb/awesome-list","public","false","main","https://github.com/techcaleb/awesome-list.git"
"Techgraph-777/awesome-list","awesome-list","Techgraph-777","https://github.com/Techgraph-777/awesome-list","public","false","main","https://github.com/Techgraph-777/awesome-list.git"
"Teeniv1/awesome-list","awesome-list","Teeniv1","https://github.com/Teeniv1/awesome-list","public","false","main","https://github.com/Teeniv1/awesome-list.git"
"tehruhn/awesome-list","awesome-list","tehruhn","https://github.com/tehruhn/awesome-list","public","false","master","https://github.com/tehruhn/awesome-list.git"
"tendermint/awesome","awesome","tendermint","https://github.com/tendermint/awesome","public","false","master","https://github.com/tendermint/awesome.git"
"testitok/awesome-list","awesome-list","testitok","https://github.com/testitok/awesome-list","public","false","main","https://github.com/testitok/awesome-list.git"
"The-Gift/awesome-list","awesome-list","The-Gift","https://github.com/The-Gift/awesome-list","public","false","main","https://github.com/The-Gift/awesome-list.git"
"theHacker-tech/awesome-list","awesome-list","theHacker-tech","https://github.com/theHacker-tech/awesome-list","public","false","main","https://github.com/theHacker-tech/awesome-list.git"
"TheHive-Project/awesome","awesome","TheHive-Project","https://github.com/TheHive-Project/awesome","public","false","master","https://github.com/TheHive-Project/awesome.git"
"theoDep/Awesome-List","Awesome-List","theoDep","https://github.com/theoDep/Awesome-List","public","false","main","https://github.com/theoDep/Awesome-List.git"
"thepushkarp/awesome","awesome","thepushkarp","https://github.com/thepushkarp/awesome","public","false","master","https://github.com/thepushkarp/awesome.git"
"TheSawkit/Awesome-List","Awesome-List","TheSawkit","https://github.com/TheSawkit/Awesome-List","public","false","main","https://github.com/TheSawkit/Awesome-List.git"
"ThExtractor/awesome-list","awesome-list","ThExtractor","https://github.com/ThExtractor/awesome-list","public","false","master","https://github.com/ThExtractor/awesome-list.git"
"thomasdarimont/awesome-list","awesome-list","thomasdarimont","https://github.com/thomasdarimont/awesome-list","public","false","master","https://github.com/thomasdarimont/awesome-list.git"
"TiagoLemosNeitzke/awesome-list","awesome-list","TiagoLemosNeitzke","https://github.com/TiagoLemosNeitzke/awesome-list","public","false","main","https://github.com/TiagoLemosNeitzke/awesome-list.git"
"tianhengxu/awesome-list","awesome-list","tianhengxu","https://github.com/tianhengxu/awesome-list","public","false","master","https://github.com/tianhengxu/awesome-list.git"
"TIDES-transit/awesome-list","awesome-list","TIDES-transit","https://github.com/TIDES-transit/awesome-list","public","false","main","https://github.com/TIDES-transit/awesome-list.git"
"to4to/awesome-list","awesome-list","to4to","https://github.com/to4to/awesome-list","public","false","main","https://github.com/to4to/awesome-list.git"
"Toby-Hacker/awesome-list","awesome-list","Toby-Hacker","https://github.com/Toby-Hacker/awesome-list","public","false","main","https://github.com/Toby-Hacker/awesome-list.git"
"TomaszWaszczyk/awesome-list","awesome-list","TomaszWaszczyk","https://github.com/TomaszWaszczyk/awesome-list","public","false","main","https://github.com/TomaszWaszczyk/awesome-list.git"
"tomatophp/awesome","awesome","tomatophp","https://github.com/tomatophp/awesome","public","false","main","https://github.com/tomatophp/awesome.git"
"tomexx/awesome-list","awesome-list","tomexx","https://github.com/tomexx/awesome-list","public","false","master","https://github.com/tomexx/awesome-list.git"
"tomkiyang/awesome-list","awesome-list","tomkiyang","https://github.com/tomkiyang/awesome-list","public","false","main","https://github.com/tomkiyang/awesome-list.git"
"tommytri/awesome-list","awesome-list","tommytri","https://github.com/tommytri/awesome-list","public","false","main","https://github.com/tommytri/awesome-list.git"
"TommyZihao/Awesome","Awesome","TommyZihao","https://github.com/TommyZihao/Awesome","public","false","main","https://github.com/TommyZihao/Awesome.git"
"toniall/awesome-list","awesome-list","toniall","https://github.com/toniall/awesome-list","public","false","main","https://github.com/toniall/awesome-list.git"
"TonyHackMe/awesome-list","awesome-list","TonyHackMe","https://github.com/TonyHackMe/awesome-list","public","false","main","https://github.com/TonyHackMe/awesome-list.git"
"tonykh-gh/awesome-list","awesome-list","tonykh-gh","https://github.com/tonykh-gh/awesome-list","public","false","main","https://github.com/tonykh-gh/awesome-list.git"
"Tourountzis/awesome-list","awesome-list","Tourountzis","https://github.com/Tourountzis/awesome-list","public","false","main","https://github.com/Tourountzis/awesome-list.git"
"Trajectory9876/awesome-list","awesome-list","Trajectory9876","https://github.com/Trajectory9876/awesome-list","public","false","main","https://github.com/Trajectory9876/awesome-list.git"
"trendmicro-frontend/awesome","awesome","trendmicro-frontend","https://github.com/trendmicro-frontend/awesome","public","false","master","https://github.com/trendmicro-frontend/awesome.git"
"trhallam/awesome-list","awesome-list","trhallam","https://github.com/trhallam/awesome-list","public","false","main","https://github.com/trhallam/awesome-list.git"
"tribixbite/awesome","awesome","tribixbite","https://github.com/tribixbite/awesome","public","false","main","https://github.com/tribixbite/awesome.git"
"trinity999/awesome-list","awesome-list","trinity999","https://github.com/trinity999/awesome-list","public","false","main","https://github.com/trinity999/awesome-list.git"
"tuangh/awesome-list","awesome-list","tuangh","https://github.com/tuangh/awesome-list","public","false","main","https://github.com/tuangh/awesome-list.git"
"Tubbz-alt/awesome-list","awesome-list","Tubbz-alt","https://github.com/Tubbz-alt/awesome-list","public","false","master","https://github.com/Tubbz-alt/awesome-list.git"
"unoiadeveloper/awesome-list","awesome-list","unoiadeveloper","https://github.com/unoiadeveloper/awesome-list","public","false","master","https://github.com/unoiadeveloper/awesome-list.git"
"UzUm4K01/awesome-list","awesome-list","UzUm4K01","https://github.com/UzUm4K01/awesome-list","public","false","main","https://github.com/UzUm4K01/awesome-list.git"
"v2hack/awesome-list","awesome-list","v2hack","https://github.com/v2hack/awesome-list","public","false","master","https://github.com/v2hack/awesome-list.git"
"V33RU/awesome-list","awesome-list","V33RU","https://github.com/V33RU/awesome-list","public","false","main","https://github.com/V33RU/awesome-list.git"
"vamsikrishnav/awesome-list","awesome-list","vamsikrishnav","https://github.com/vamsikrishnav/awesome-list","public","false","main","https://github.com/vamsikrishnav/awesome-list.git"
"vanshdeepsinha/awesome-list","awesome-list","vanshdeepsinha","https://github.com/vanshdeepsinha/awesome-list","public","false","main","https://github.com/vanshdeepsinha/awesome-list.git"
"vechain-open-ideas/awesome-list","awesome-list","vechain-open-ideas","https://github.com/vechain-open-ideas/awesome-list","public","false","main","https://github.com/vechain-open-ideas/awesome-list.git"
"vermasumit/awesome-list","awesome-list","vermasumit","https://github.com/vermasumit/awesome-list","public","false","master","https://github.com/vermasumit/awesome-list.git"
"vikhegde/awesome-list","awesome-list","vikhegde","https://github.com/vikhegde/awesome-list","public","false","main","https://github.com/vikhegde/awesome-list.git"
"vim-sc/awesome-list","awesome-list","vim-sc","https://github.com/vim-sc/awesome-list","public","false","master","https://github.com/vim-sc/awesome-list.git"
"vincent0-ai/awesome-list","awesome-list","vincent0-ai","https://github.com/vincent0-ai/awesome-list","public","false","main","https://github.com/vincent0-ai/awesome-list.git"
"vinicius-ianni/awesome-list","awesome-list","vinicius-ianni","https://github.com/vinicius-ianni/awesome-list","public","false","main","https://github.com/vinicius-ianni/awesome-list.git"
"vishnuraj-r/awesome-list","awesome-list","vishnuraj-r","https://github.com/vishnuraj-r/awesome-list","public","false","main","https://github.com/vishnuraj-r/awesome-list.git"
"vitordesousa/awesome-list","awesome-list","vitordesousa","https://github.com/vitordesousa/awesome-list","public","false","main","https://github.com/vitordesousa/awesome-list.git"
"vs0uz4/awesome-list","awesome-list","vs0uz4","https://github.com/vs0uz4/awesome-list","public","false","main","https://github.com/vs0uz4/awesome-list.git"
"vuetifyjs/awesome","awesome","vuetifyjs","https://github.com/vuetifyjs/awesome","public","false","master","https://github.com/vuetifyjs/awesome.git"
"vumc/awesome-list","awesome-list","vumc","https://github.com/vumc/awesome-list","public","false","main","https://github.com/vumc/awesome-list.git"
"W3Dev/awesome-list","awesome-list","W3Dev","https://github.com/W3Dev/awesome-list","public","false","master","https://github.com/W3Dev/awesome-list.git"
"w3llr00t3d/awesome-list","awesome-list","w3llr00t3d","https://github.com/w3llr00t3d/awesome-list","public","false","main","https://github.com/w3llr00t3d/awesome-list.git"
"wangay/awesome-list","awesome-list","wangay","https://github.com/wangay/awesome-list","public","false","master","https://github.com/wangay/awesome-list.git"
"wanglaibao/awesome-list","awesome-list","wanglaibao","https://github.com/wanglaibao/awesome-list","public","false","master","https://github.com/wanglaibao/awesome-list.git"
"wangmingjob/awesome-list","awesome-list","wangmingjob","https://github.com/wangmingjob/awesome-list","public","false","master","https://github.com/wangmingjob/awesome-list.git"
"wangshuang66/awesome-list","awesome-list","wangshuang66","https://github.com/wangshuang66/awesome-list","public","false","master","https://github.com/wangshuang66/awesome-list.git"
"wangzzu/awesome","awesome","wangzzu","https://github.com/wangzzu/awesome","public","false","master","https://github.com/wangzzu/awesome.git"
"wasabeef/awesome","awesome","wasabeef","https://github.com/wasabeef/awesome","public","false","master","https://github.com/wasabeef/awesome.git"
"webusb/awesome","awesome","webusb","https://github.com/webusb/awesome","public","false","main","https://github.com/webusb/awesome.git"
"wengao/awesome-list","awesome-list","wengao","https://github.com/wengao/awesome-list","public","false","master","https://github.com/wengao/awesome-list.git"
"wenxuefeng3930/awesome-list","awesome-list","wenxuefeng3930","https://github.com/wenxuefeng3930/awesome-list","public","false","master","https://github.com/wenxuefeng3930/awesome-list.git"
"wernerliechti/awesome-list","awesome-list","wernerliechti","https://github.com/wernerliechti/awesome-list","public","false","main","https://github.com/wernerliechti/awesome-list.git"
"WilliamOMG/awesome-list","awesome-list","WilliamOMG","https://github.com/WilliamOMG/awesome-list","public","false","master","https://github.com/WilliamOMG/awesome-list.git"
"wjk22/awesome-list","awesome-list","wjk22","https://github.com/wjk22/awesome-list","public","false","main","https://github.com/wjk22/awesome-list.git"
"wohugb/awesome","awesome","wohugb","https://github.com/wohugb/awesome","public","false","master","https://github.com/wohugb/awesome.git"
"Wscats/awesome","awesome","Wscats","https://github.com/Wscats/awesome","public","false","master","https://github.com/Wscats/awesome.git"
"wsrhit/awesome-list","awesome-list","wsrhit","https://github.com/wsrhit/awesome-list","public","false","master","https://github.com/wsrhit/awesome-list.git"
"wulin-challenge/awesome-list","awesome-list","wulin-challenge","https://github.com/wulin-challenge/awesome-list","public","false","master","https://github.com/wulin-challenge/awesome-list.git"
"x3m444/awesome-list","awesome-list","x3m444","https://github.com/x3m444/awesome-list","public","false","master","https://github.com/x3m444/awesome-list.git"
"xalten/awesome-list","awesome-list","xalten","https://github.com/xalten/awesome-list","public","false","main","https://github.com/xalten/awesome-list.git"
"xathrya/awesome-list","awesome-list","xathrya","https://github.com/xathrya/awesome-list","public","false","master","https://github.com/xathrya/awesome-list.git"
"xianggecumt/awesome-list","awesome-list","xianggecumt","https://github.com/xianggecumt/awesome-list","public","false","master","https://github.com/xianggecumt/awesome-list.git"
"xieyfGit/awesome-list","awesome-list","xieyfGit","https://github.com/xieyfGit/awesome-list","public","false","master","https://github.com/xieyfGit/awesome-list.git"
"xingshaocheng/awesome-list","awesome-list","xingshaocheng","https://github.com/xingshaocheng/awesome-list","public","false","master","https://github.com/xingshaocheng/awesome-list.git"
"xmkxabc/awesome-list","awesome-list","xmkxabc","https://github.com/xmkxabc/awesome-list","public","false","main","https://github.com/xmkxabc/awesome-list.git"
"Xrevolutions/awesome-list","awesome-list","Xrevolutions","https://github.com/Xrevolutions/awesome-list","public","false","master","https://github.com/Xrevolutions/awesome-list.git"
"xshiyun/awesome-list","awesome-list","xshiyun","https://github.com/xshiyun/awesome-list","public","false","master","https://github.com/xshiyun/awesome-list.git"
"xth3/awesome-list","awesome-list","xth3","https://github.com/xth3/awesome-list","public","false","master","https://github.com/xth3/awesome-list.git"
"xtiankisutsa/awesome-list","awesome-list","xtiankisutsa","https://github.com/xtiankisutsa/awesome-list","public","false","main","https://github.com/xtiankisutsa/awesome-list.git"
"xueyufish/awesome-list","awesome-list","xueyufish","https://github.com/xueyufish/awesome-list","public","false","master","https://github.com/xueyufish/awesome-list.git"
"xwhuang0923/awesome-list","awesome-list","xwhuang0923","https://github.com/xwhuang0923/awesome-list","public","false","master","https://github.com/xwhuang0923/awesome-list.git"
"yasminagilabder/Awesome-List","Awesome-List","yasminagilabder","https://github.com/yasminagilabder/Awesome-List","public","false","main","https://github.com/yasminagilabder/Awesome-List.git"
"yeshuibo/awesome-list","awesome-list","yeshuibo","https://github.com/yeshuibo/awesome-list","public","false","main","https://github.com/yeshuibo/awesome-list.git"
"yez1230/awesome-list","awesome-list","yez1230","https://github.com/yez1230/awesome-list","public","false","master","https://github.com/yez1230/awesome-list.git"
"yj126/awesome-list","awesome-list","yj126","https://github.com/yj126/awesome-list","public","false","master","https://github.com/yj126/awesome-list.git"
